Outer_iter,MinDisToGoal,Outer_Success
206,0.07481370359377752,0.75
207,0.069630499630707,0.75
208,0.06413513431112622,0.75
209,0.07226790999642659,0.75
210,0.06741217208819773,0.75
211,0.07193771353519632,0.75
212,0.06660387893734163,0.75
213,0.07766738437399243,0.75
214,0.06942348895143968,0.75
215,0.07297037304420763,0.75
216,0.05291763646476265,0.75
217,0.05335613075111421,0.75
218,0.04809147474328133,0.75
219,0.06836101981535724,0.75
220,0.07177746195445239,0.75
221,0.04439159322671242,0.75
222,0.0473645543379475,0.75
223,0.06268705393207846,0.75
224,0.06499326311125826,0.75
225,0.07082117801730393,0.75
226,0.059508606223573075,0.75
227,0.05805896960806614,0.75
228,0.05594246953999023,0.75
229,0.07154508040123343,0.75
230,0.07880455981222811,0.75
231,0.06505910277100418,0.75
232,0.07070195827660884,0.75
233,0.08757014073916405,0.75
234,0.08917465382902709,0.75
235,0.08092862480028512,0.75
236,0.08365553300990416,0.75
237,0.0788303691918325,0.75
238,0.059641565512086644,0.75
239,0.06018343484533808,0.75
240,0.0839437346553076,0.75
241,0.06391642664952889,0.75
242,0.08933358697034319,0.75
243,0.06524254251375314,0.75
244,0.09438616154989589,0.75
245,0.07911893254755896,0.75
246,0.09534432006888935,0.75
247,0.09556413816038219,0.75
248,0.07145700448788014,0.75
249,0.08147983597458945,0.75
250,0.08272850498386285,0.75
251,0.07922415827010652,0.75
252,0.0827929245264938,0.75
253,0.06221642872071603,0.75
254,0.07236922296319531,0.75
255,0.10177613154160639,0.75
256,0.08516228434228436,0.75
257,0.0651625906267762,0.75
258,0.09954128020517226,0.75
259,0.08741972045744191,0.75
260,0.0917714298298555,0.75
261,0.08393132542571786,0.75
262,0.07596846644563754,0.75
263,0.08865883763928195,0.75
264,0.08614605766835183,0.75
265,0.08319236623875252,0.75
266,0.08269842621718235,0.75
267,0.06995864990643104,0.75
268,0.07326308253579794,0.75
269,0.08205302676382052,0.75
270,0.06868984120133366,0.75
271,0.11484047922079885,0.75
272,0.10060268645766855,0.75
273,0.0965425597431593,0.75
274,0.10388633201008245,0.75
275,0.1135069960085403,0.75
276,0.10378801897928466,0.75
277,0.09811793869468997,0.75
278,0.12286100462321985,0.75
279,0.12660757914325527,0.75
280,0.09914888642938399,0.75
281,0.08479720464385208,0.75
282,0.08018230749356452,0.75
283,0.09394972306147238,0.75
284,0.1090148131702333,0.75
285,0.1238121328044953,0.75
286,0.12496718091933898,0.75
287,0.1506543926412651,0.75
288,0.15865487151681282,0.75
289,0.1473543463665408,0.75
290,0.11707786803555605,0.75
291,0.11107023966823718,0.75
292,0.10184929202036647,0.75
293,0.09021206543586341,0.75
294,0.06947325616593329,0.75
295,0.05795669034225444,0.75
296,0.07700464203200655,0.75
297,0.07271022558225053,0.75
298,0.10609111097031511,0.75
299,0.09531535598414553,0.75
300,0.09253999715486672,0.75
301,0.09974140789562887,0.75
302,0.09770505630816018,0.75
303,0.0767003426242578,0.75
304,0.06933776056152155,0.75
305,0.07433918714119253,0.75
306,0.07415091830381133,0.75
307,0.07747935762405683,0.75
308,0.07371064793785725,0.75
309,0.06428265170536263,0.75
310,0.051414482116232785,0.75
311,0.05477343852134802,0.75
312,0.06325866196749591,0.75
313,0.08210801410171312,0.75
314,0.0770200711721859,0.75
315,0.08110319498105921,0.75
316,0.06582162268557984,0.75
317,0.07191974717563478,0.75
318,0.06477924376477934,0.75
319,0.04894165010663307,0.75
320,0.05773412784386287,0.75
321,0.059589326193701886,0.75
322,0.062377603382106905,0.75
323,0.05859100262824783,0.75
324,0.06089077368750482,0.75
325,0.05346405237688799,0.75
326,0.0699495716618379,0.75
327,0.054079855496743885,0.75
328,0.06308276524361425,0.75
329,0.05234807472587259,0.75
330,0.05089141419683132,0.75
331,0.04865292464389923,0.75
332,0.0642009678179743,0.75
333,0.06028143670655213,0.75
334,0.053100624376620574,0.75
335,0.07172738444521254,0.75
336,0.05697160584551365,0.75
337,0.05672373145012659,0.75
338,0.0744570176004866,0.75
339,0.07080427478529497,0.75
340,0.06286690674166641,0.75
341,0.06719026934488016,0.75
342,0.06358497175988627,0.75
343,0.07716163304571011,0.75
344,0.07899149994027786,0.75
345,0.08075304959238361,0.75
346,0.08166097522735845,0.75
347,0.08232578680449212,0.75
348,0.060085573565641065,0.75
349,0.06633582083589613,0.75
350,0.10392012355811708,0.75
351,0.07348103548137554,0.75
352,0.07672791866741246,0.75
353,0.07824323163609771,0.75
354,0.07465266360104075,0.75
355,0.0691626343382302,0.75
356,0.05686920859826348,0.75
357,0.05967052563146875,0.75
358,0.057685371307768865,0.75
359,0.08265717773235684,0.75
360,0.05770815239884577,0.75
361,0.076391606638593,0.75
362,0.06958956725152592,0.75
363,0.06033724515207028,0.75
364,0.06533838244976392,0.75
365,0.055482620969098395,0.75
366,0.06358477982378775,0.75
367,0.056050548651669946,0.75
368,0.05433007549205932,0.75
369,0.05583219505764353,0.75
370,0.0587863243079808,0.75
371,0.07023122352755651,0.75
372,0.04449258022385439,0.75
373,0.05112196817902686,0.75
374,0.05076266040117468,0.75
375,0.06578717206034153,0.75
376,0.05106043309027912,0.75
377,0.05659557394802426,0.76
378,0.05716911507407598,0.76
379,0.05657645439688311,0.76
380,0.05127513552032319,0.76
381,0.062010022119190954,0.76
382,0.06222966804084839,0.76
383,0.06532675507895033,0.76
384,0.07891162605146111,0.76
385,0.07488562374162193,0.76
386,0.08505930467322186,0.76
387,0.09389516001960391,0.76
388,0.1133654945239097,0.76
389,0.0740482952131504,0.76
390,0.10949231521434073,0.76
391,0.08582931946375816,0.76
392,0.08236193360941378,0.76
393,0.07361820647115262,0.76
394,0.07000473720789466,0.76
395,0.07168059652300927,0.76
396,0.07672948863731016,0.76
397,0.0549083673504492,0.76
398,0.07174826018641717,0.76
399,0.07422247812659018,0.76
400,0.052120526794650096,0.76
401,0.04732387961844605,0.76
402,0.05633102787551045,0.76
403,0.06091049222926153,0.76
404,0.056880232289898636,0.76
405,0.06576759022480205,0.76
406,0.06551318065313155,0.76
407,0.06495271531123978,0.76
408,0.07401584744945633,0.76
409,0.05908639464187471,0.76
410,0.07784115425444033,0.76
411,0.06658563029553571,0.76
412,0.04708281167546104,0.76
413,0.04746696656790885,0.76
414,0.047532144670950946,0.76
415,0.06087408342391548,0.76
416,0.05940731083965255,0.76
417,0.04595691261501618,0.76
418,0.04288420726422928,0.76
419,0.042765808924593536,0.76
420,0.049739007908771636,0.76
421,0.0504406409311118,0.76
422,0.06212042894210201,0.76
423,0.05141023923049698,0.76
424,0.07165546248937699,0.76
425,0.06197718924162168,0.76
426,0.046499511389228136,0.76
427,0.0532948216366791,0.76
428,0.05657206700337078,0.76
429,0.058338069795498965,0.76
430,0.05468572217962049,0.76
431,0.05979838041198793,0.76
432,0.04677127458545332,0.76
433,0.053784405714321463,0.76
434,0.05693230552785665,0.76
435,0.05999220117688792,0.76
436,0.05295547486263845,0.76
437,0.06324906321020814,0.76
438,0.06354861748369692,0.76
439,0.0628905572413213,0.76
440,0.06236162700028096,0.76
441,0.06920106074295786,0.76
442,0.06314329741121694,0.76
443,0.0665951767949793,0.76
444,0.0627328012811598,0.76
445,0.06137209692574758,0.76
446,0.06600024945105792,0.76
447,0.055296838178851705,0.76
448,0.0521367568767776,0.76
449,0.04995111967780388,0.76
450,0.05666087787938842,0.76
451,0.05540186761284214,0.76
452,0.05815429480153883,0.76
