Outer_Success,Outer_iter,Outer_MeanRewards
0.532786885246,1,0.0
0.731557377049,2,0.0
0.774590163934,3,0.0
0.77868852459,4,0.0
0.774590163934,5,0.0
0.72131147541,6,0.0
0.688524590164,7,0.0
0.760245901639,8,0.0
0.760245901639,9,0.0
0.813524590164,10,0.0
0.821721311475,11,0.0
0.842213114754,12,0.0
0.803278688525,13,0.0
0.891393442623,14,0.0
0.866803278689,15,0.0
0.899590163934,16,0.0
0.860655737705,17,0.0
0.883196721311,18,0.0
0.852459016393,19,0.0
0.891393442623,20,0.0
0.815573770492,21,0.0
0.842213114754,22,0.0
0.852459016393,23,0.0
0.819672131148,24,0.0
0.823770491803,25,0.0
0.819672131148,26,0.0
0.823770491803,27,0.0
0.803278688525,28,0.0
0.860655737705,29,0.0
0.819672131148,30,0.0
0.870901639344,31,0.0
0.866803278689,32,0.0
0.813524590164,33,0.0
0.803278688525,34,0.0
0.852459016393,35,0.0
0.856557377049,36,0.0
0.868852459016,37,0.0
0.737704918033,38,0.0
0.797131147541,39,0.0
0.852459016393,40,0.0
0.891393442623,41,0.0
0.881147540984,42,0.0
0.866803278689,43,0.0
0.862704918033,44,0.0
0.786885245902,45,0.0
0.840163934426,46,0.0
0.84631147541,47,0.0
0.825819672131,48,0.0
0.819672131148,49,0.0
0.838114754098,50,0.0
0.879098360656,51,0.0
0.834016393443,52,0.0
0.856557377049,53,0.0
0.864754098361,54,0.0
0.870901639344,55,0.0
0.815573770492,56,0.0
0.770491803279,57,0.0
0.831967213115,58,0.0
0.840163934426,59,0.0
0.825819672131,60,0.0
0.829918032787,61,0.0
0.825819672131,62,0.0
0.868852459016,63,0.0
0.879098360656,64,0.0
0.844262295082,65,0.0
0.860655737705,66,0.0
0.805327868852,67,0.0
0.834016393443,68,0.0
0.83606557377,69,0.0
0.848360655738,70,0.0
0.852459016393,71,0.0
0.854508196721,72,0.0
0.883196721311,73,0.0
0.840163934426,74,0.0
0.793032786885,75,0.0
0.799180327869,76,0.0
0.743852459016,77,0.0
0.776639344262,78,0.0
0.793032786885,79,0.0
0.83606557377,80,0.0
0.795081967213,81,0.0
0.83606557377,82,0.0
0.84631147541,83,0.0
0.872950819672,84,0.0
0.868852459016,85,0.0
0.83606557377,86,0.0
0.866803278689,87,0.0
0.840163934426,88,0.0
0.829918032787,89,0.0
0.877049180328,90,0.0
