Outer_Success,MinDisToGoal,Outer_iter
0.55,0.12548730066594907,135
0.55,0.1333828724226405,136
0.55,0.13700465737720946,137
0.55,0.16323219661531116,138
0.55,0.13695484566615485,139
0.55,0.14846566597982178,140
0.55,0.16301002984815,141
0.55,0.11332604498436984,142
0.55,0.1610646176187766,143
0.55,0.17073796444331507,144
0.55,0.11991822334859148,145
0.55,0.14857291626091113,146
0.55,0.1180272666650054,147
0.55,0.16372027816780133,148
0.55,0.12196128920568723,149
0.55,0.13235351411714066,150
0.55,0.15599971949656266,151
0.55,0.14084599167313677,152
0.55,0.13639312022864508,153
0.55,0.160217628381262,154
0.55,0.15742852513546,155
0.55,0.15446582398841058,156
0.55,0.134273808298354,157
0.55,0.12299311789454746,158
0.55,0.1730814500713447,159
0.55,0.13291273942973889,160
0.55,0.13497191416444215,161
0.55,0.13491924413242262,162
0.56,0.1188541573601229,163
0.56,0.151624840503897,164
0.56,0.13136976560671654,165
0.56,0.14038170763956564,166
0.56,0.14804495530075457,167
0.56,0.13815951748360938,168
0.56,0.12185460083263401,169
0.56,0.16359649505644952,170
0.56,0.13750730766680086,171
0.56,0.14911122515278574,172
0.56,0.17128716986226689,173
0.56,0.157184712580418,174
0.56,0.1541163996846819,175
0.56,0.16919781487011176,176
0.56,0.17238452017125142,177
0.56,0.13188549169880404,178
0.56,0.12101390049877937,179
0.57,0.17112744603948238,180
0.57,0.15130265552621264,181
0.57,0.1607709197672275,182
0.57,0.14461730798357683,183
0.57,0.14269935575008963,184
0.57,0.18767798253141826,185
0.57,0.1456312166934959,186
0.57,0.15458080166034388,187
0.57,0.15462029090888327,188
0.57,0.14795400837919423,189
0.57,0.15040114672911867,190
0.57,0.14821296061806838,191
0.57,0.17317131872100794,192
0.57,0.14591692646781262,193
0.57,0.14956469774685677,194
0.57,0.15906826335159116,195
0.57,0.14688555599782388,196
0.57,0.14400005877279054,197
0.57,0.15795801270248033,198
0.57,0.1382599755634101,199
0.57,0.15557657340949338,200
0.57,0.11466618391735875,201
0.57,0.13708362346759015,202
0.57,0.15560858949236558,203
0.57,0.12609825077149975,204
0.58,0.13770766583586155,205
0.58,0.1475400020332351,206
0.58,0.15562957026996954,207
0.58,0.1490882275617864,208
0.58,0.12973859207761604,209
0.58,0.1639173648410793,210
0.58,0.13899795152521224,211
0.58,0.12536754018157803,212
0.58,0.12944558741124446,213
0.58,0.14723942535164167,214
0.58,0.1409821717560676,215
0.58,0.12430274932864908,216
0.58,0.16362974031904115,217
0.58,0.1270838805755712,218
0.58,0.13426066235640766,219
0.58,0.159473296406504,220
0.58,0.14505976515627766,221
0.58,0.15234833503148357,222
0.58,0.17067866470169288,223
0.58,0.1504505096767012,224
0.58,0.1499695456916476,225
0.58,0.13552247968810893,226
0.58,0.14489079676088515,227
0.58,0.14147270507979365,228
0.58,0.12271169007817599,229
0.58,0.1236077571488578,230
0.58,0.13090624218508176,231
0.58,0.11453835118486815,232
0.58,0.12784223527760064,233
0.58,0.15598869324522474,234
0.58,0.1184810430677427,235
0.58,0.1288951452041307,236
0.58,0.1582666174124024,237
0.58,0.1326506233182274,238
0.58,0.13860991513226179,239
0.58,0.14609828363098867,240
0.58,0.1349197957842513,241
0.58,0.12219315348196517,242
0.58,0.10675932887781973,243
0.63,0.1234864384139015,244
0.63,0.12604621164046337,245
0.63,0.11969990942232064,246
0.63,0.1321940665438862,247
0.63,0.1502585045413953,248
0.63,0.1484093808030312,249
0.63,0.15782784060579716,250
0.63,0.12112854490880168,251
0.63,0.12828741234259908,252
0.63,0.1072482809094449,253
0.63,0.11079914245733419,254
0.63,0.11878394194629241,255
0.63,0.09877030149374927,256
0.63,0.08639453378682745,257
0.63,0.07595816061661315,258
0.65,0.0747185750875706,259
0.65,0.0980556751028698,260
0.65,0.07231240789382383,261
0.65,0.07459082063367053,262
0.66,0.1337993309464973,263
0.66,0.058354994837159904,264
0.66,0.11065038624159125,265
0.66,0.10128166030514611,266
0.66,0.07165317412359218,267
0.74,0.07655711205814507,268
0.74,0.07649841839443972,269
0.74,0.11459794033797419,270
0.74,0.09230827708029313,271
0.74,0.12914976312359433,272
0.74,0.10022304228039258,273
0.74,0.13399553725724872,274
0.74,0.08900887098929303,275
0.74,0.10350640007499529,276
0.74,0.09223061784741952,277
0.74,0.10390041707995555,278
0.74,0.08487104676265761,279
0.74,0.08881878671802124,280
0.74,0.10986819157908498,281
0.74,0.061244398691619434,282
0.78,0.0713387287108839,283
0.78,0.08645424860866747,284
0.78,0.07039814359585544,285
0.78,0.08070939833066935,286
0.78,0.060567399308591494,287
0.79,0.05994885030589561,288
0.79,0.06306573720756921,289
0.79,0.08440414809608096,290
0.79,0.06746617300287333,291
0.79,0.07610581577695064,292
0.79,0.0723518896611714,293
0.79,0.10460431408455896,294
0.79,0.06532415577562815,295
0.8,0.07484098538426087,296
0.8,0.06115973268970911,297
0.8,0.06287760528100902,298
0.8,0.06507130732878914,299
0.8,0.0884978009708033,300
0.8,0.07914929425911728,301
0.8,0.05679242491483124,302
0.8,0.06538395076947995,303
0.8,0.0695341002741145,304
0.8,0.07944218776552422,305
0.8,0.0588624675482359,306
0.8,0.05996319578114668,307
0.8,0.06858618171442166,308
0.8,0.06011706535715525,309
0.8,0.08680156751193824,310
0.8,0.05373266763817558,311
0.8,0.06550733783032137,312
0.8,0.07991813290412042,313
0.8,0.04272138934118105,314
0.8,0.050830762507694714,315
0.8,0.04591714797349761,316
0.8,0.0702919290031868,317
0.8,0.0561817009350534,318
0.8,0.057064165355380746,319
0.8,0.058939395280714034,320
0.8,0.05994411387330368,321
0.8,0.030421217346119404,322
0.81,0.04142668300995669,323
0.81,0.06494008119119891,324
0.81,0.04123366050634503,325
0.81,0.04324118224917921,326
0.81,0.06412033469675878,327
0.81,0.033137776769422894,328
0.83,0.04945713026639468,329
0.83,0.049202681370952454,330
0.83,0.047750973934664216,331
0.83,0.04481592779769567,332
0.83,0.0627974159134801,333
0.83,0.02882692386650302,334
0.84,0.03349650973698165,335
0.84,0.045697568140370265,336
0.84,0.039837083236761106,337
0.84,0.07259080437232629,338
0.84,0.02965452661253376,339
0.84,0.034965935782412444,340
0.84,0.0415830654328469,341
0.84,0.04038546266472216,342
0.84,0.048416541991979214,343
0.84,0.04086783980267874,344
0.84,0.05833333560598059,345
0.84,0.07903069804570861,346
0.84,0.03782684474504819,347
0.84,0.03336412748485587,348
0.84,0.024864743161687786,349
0.94,0.05356701636369947,350
0.94,0.05631438646741112,351
0.94,0.05038718149574614,352
0.94,0.043895373768816304,353
0.94,0.04363581568277006,354
0.94,0.04778012641943467,355
0.94,0.05142374020017251,356
0.94,0.04209041050195042,357
0.94,0.04015850903017993,358
0.94,0.03834217191256884,359
0.94,0.03345641175045175,360
0.94,0.038718471120654546,361
0.94,0.03229912140889729,362
0.94,0.02620550418720554,363
0.94,0.02586498290327789,364
0.94,0.03201927840967692,365
0.94,0.030240498932859395,366
0.94,0.0346284597822943,367
0.94,0.022812440465095153,368
0.94,0.02446555569680334,369
0.94,0.028809783971899722,370
0.94,0.021114911399860166,371
0.94,0.023361257729810368,372
0.94,0.023746161839124973,373
0.94,0.052843956254473794,374
0.94,0.011635545130528977,375
0.97,0.026797367200247654,376
0.97,0.033753799474446775,377
0.97,0.039320610696472746,378
0.97,0.02230420638555667,379
0.97,0.03440468603276719,380
0.97,0.024435942926921538,381
0.97,0.021328540800324286,382
0.97,0.021315448164253556,383
0.97,0.014681745310338931,384
0.97,0.023167940147996727,385
0.97,0.02164952887011518,386
0.97,0.00767477270910373,387
1.0,0.022716376277147603,388
1.0,0.017435735656935503,389
1.0,0.010905019839316228,390
1.0,0.017719442349955636,391
1.0,0.019220407736755315,392
1.0,0.009767345018863234,393
1.0,0.0130940919702877,394
1.0,0.03502167891412212,395
1.0,0.011850358604425017,396
1.0,0.023018611551395587,397
1.0,0.028069847360821253,398
1.0,0.0182038191841962,399
1.0,0.027132923549796975,400
1.0,0.01771759562474033,401
1.0,0.015684276619971668,402
1.0,0.011644913500522713,403
1.0,0.01631929613860085,404
1.0,0.014130194358116086,405
1.0,0.013765509476775155,406
1.0,0.009008264770112677,407
1.0,0.017220833698062366,408
1.0,0.016501872606794844,409
1.0,0.012377654108191506,410
1.0,0.011846586652673526,411
1.0,0.01257945032559092,412
1.0,0.010675091404006444,413
1.0,0.008680361784414113,414
1.0,0.017175447546283043,415
1.0,0.011944747820976131,416
1.0,0.00937103374296524,417
1.0,0.0060675529921555985,418
1.0,0.018897682882588886,419
1.0,0.012367491642978644,420
1.0,0.012924017895017086,421
1.0,0.017722122700858097,422
1.0,0.010160335245547675,423
1.0,0.008309588584371799,424
1.0,0.011077051531447614,425
1.0,0.01956861718041373,426
1.0,0.008917765366661915,427
1.0,0.007064335597753735,428
1.0,0.016581100580821056,429
1.0,0.006834251952504791,430
1.0,0.007414363244665152,431
1.0,0.013038999002609863,432
1.0,0.01069275439227098,433
1.0,0.01704318812572063,434
1.0,0.015540167821973927,435
1.0,0.006195268169089363,436
1.0,0.011670820331761034,437
1.0,0.007232597078943503,438
1.0,0.006166718913268749,439
1.0,0.011847814198572766,440
1.0,0.006683092886251127,441
1.0,0.005504185036457644,442
1.0,0.006718628507366244,443
1.0,0.012171105163216255,444
1.0,0.005727181393937274,445
1.0,0.008270389970556033,446
1.0,0.012175562461109797,447
1.0,0.007338988980463035,448
1.0,0.009256286916854881,449
1.0,0.010401880714003317,450
1.0,0.0065228478939643375,451
1.0,0.008771845731516513,452
1.0,0.009860657543285663,453
1.0,0.009856694246464227,454
1.0,0.01193422937579189,455
1.0,0.0073197502824971115,456
1.0,0.013540335445925748,457
1.0,0.008796377186101122,458
1.0,0.012156004906354424,459
1.0,0.008789471230335797,460
1.0,0.006795061772074302,461
1.0,0.011921862666265286,462
1.0,0.007227740790584969,463
1.0,0.007193043584263149,464
1.0,0.0056969027999905055,465
1.0,0.006930235365857229,466
1.0,0.005784321486617101,467
1.0,0.006540839200322129,468
1.0,0.005550438394196098,469
1.0,0.010509841956729635,470
1.0,0.011065442638282585,471
1.0,0.011374919722612526,472
1.0,0.013241648581442212,473
1.0,0.011781176404487937,474
1.0,0.0061000112930954045,475
1.0,0.005883980009830406,476
1.0,0.009774567000253162,477
1.0,0.013340000076278028,478
1.0,0.009164679758798765,479
1.0,0.007251770369031365,480
1.0,0.007326690839250515,481
1.0,0.009982159137169006,482
1.0,0.007464606466970698,483
1.0,0.007365722224912781,484
1.0,0.0042008959372702125,485
1.0,0.01566648998702883,486
1.0,0.003953461614025787,487
1.0,0.004464224157392504,488
1.0,0.008520613887389766,489
1.0,0.00628630085903893,490
1.0,0.0070375526399771605,491
1.0,0.004660358865990118,492
1.0,0.004061792770521085,493
1.0,0.007301959540222307,494
1.0,0.00786341190338672,495
1.0,0.007910740116295415,496
1.0,0.007171721048287305,497
1.0,0.007816054985297253,498
1.0,0.01159960970176511,499
1.0,0.0068271704720716045,500
1.0,0.004699112650810852,501
1.0,0.012270611760504153,502
1.0,0.00590564402650806,503
1.0,0.0062759593882259915,504
1.0,0.0065996053235864915,505
1.0,0.00865245796025612,506
1.0,0.004398843377201849,507
1.0,0.003722829379084222,508
1.0,0.004547438544611014,509
1.0,0.005449401358483101,510
1.0,0.006422643292599465,511
1.0,0.00924883317636915,512
1.0,0.004882585459150499,513
1.0,0.00737980246551442,514
1.0,0.0045055558728296415,515
1.0,0.01626275298206003,516
1.0,0.01406534528053447,517
1.0,0.009636521566197806,518
1.0,0.00435124253178863,519
1.0,0.004174478913709492,520
1.0,0.009750125708526472,521
1.0,0.009086262197556531,522
1.0,0.006417006267383252,523
1.0,0.00609977891959436,524
1.0,0.00440246180084675,525
1.0,0.011663466759808007,526
1.0,0.008000767509561421,527
1.0,0.005012365556697124,528
1.0,0.006658867105942684,529
1.0,0.004424656406251719,530
1.0,0.0058108536680503585,531
1.0,0.004867707055866052,532
1.0,0.004019199485755102,533
1.0,0.0031455057467644322,534
1.0,0.0057854915874026545,535
1.0,0.006214711132703857,536
1.0,0.010733511242945592,537
1.0,0.005664760679364481,538
1.0,0.009662440955135417,539
1.0,0.004443566770279214,540
1.0,0.004682998986922665,541
1.0,0.0038886106458312754,542
1.0,0.008967478578125434,543
1.0,0.009607274010035811,544
1.0,0.008611167474743732,545
1.0,0.00441082229667706,546
1.0,0.007857756005326372,547
1.0,0.004225088591951028,548
1.0,0.0049200310169183305,549
1.0,0.011951824927595585,550
1.0,0.004875013017662046,551
1.0,0.006080870866199631,552
1.0,0.006176563037790701,553
1.0,0.007461979419690793,554
1.0,0.0075613198119100335,555
1.0,0.023932125074482013,556
1.0,0.004281233720861142,557
1.0,0.0049505277755467515,558
1.0,0.006167156281550767,559
1.0,0.005086584011692723,560
1.0,0.006904281428718478,561
1.0,0.004107909967483642,562
1.0,0.006769408509506576,563
1.0,0.006492614081888096,564
1.0,0.0070088013388079715,565
1.0,0.008475519955550532,566
1.0,0.00429519916843821,567
1.0,0.003097328721993703,568
1.0,0.008207087338434007,569
1.0,0.0037862720852719165,570
1.0,0.005792591330099506,571
1.0,0.006119381653324686,572
1.0,0.0037992506222568807,573
1.0,0.0069705599588608,574
1.0,0.002741776261783851,575
1.0,0.002829765633172721,576
1.0,0.0037855133427053384,577
1.0,0.007502191377532823,578
1.0,0.00333182620360947,579
1.0,0.006615930269255075,580
1.0,0.004783059619414676,581
1.0,0.007236846866218183,582
1.0,0.006197180773532774,583
1.0,0.006798390751089318,584
1.0,0.004605401383512179,585
1.0,0.0030024579718167547,586
1.0,0.004529574193130953,587
1.0,0.0029759525625863838,588
1.0,0.004562486001939023,589
1.0,0.0054885334306665175,590
1.0,0.004305432442530987,591
1.0,0.002205113864158186,592
1.0,0.005798558074840464,593
1.0,0.006398391809250467,594
1.0,0.003464317946153335,595
1.0,0.003941878658686986,596
1.0,0.0045517383109630665,597
1.0,0.003043338830510841,598
1.0,0.003622841366345787,599
1.0,0.0033349502104168902,600
1.0,0.003494794721525821,601
1.0,0.002964485205933162,602
1.0,0.0021612740300829747,603
1.0,0.009006988068237432,604
1.0,0.0021788721792712984,605
1.0,0.0032411352651333615,606
1.0,0.0032539799713591816,607
1.0,0.015490047734526892,608
1.0,0.008650727189410533,609
1.0,0.0032630596070605438,610
1.0,0.0030911101301220865,611
1.0,0.011957306481598727,612
1.0,0.0044363571206335285,613
1.0,0.003021355278870183,614
1.0,0.0033895286012290936,615
1.0,0.004060054488982778,616
1.0,0.0036646850815477967,617
1.0,0.004185079595149155,618
1.0,0.00613254894103198,619
1.0,0.0031653391245564555,620
1.0,0.0022914452855352222,621
1.0,0.0034508552586190906,622
1.0,0.002916183065965006,623
1.0,0.002882382679101104,624
1.0,0.002084197227762782,625
1.0,0.0033381417922985646,626
1.0,0.004801506538949818,627
1.0,0.0022806617710919865,628
1.0,0.007371581016904338,629
1.0,0.011494998328842453,630
1.0,0.003330127849814098,631
1.0,0.008402034526863772,632
1.0,0.003645736370145937,633
1.0,0.0023969857072164225,634
1.0,0.007968096635586248,635
1.0,0.0035732330303253866,636
1.0,0.00240411131324716,637
1.0,0.0027074732556299076,638
1.0,0.002400172702989098,639
1.0,0.002660811250962837,640
1.0,0.004551931645791782,641
1.0,0.0040704411908373175,642
1.0,0.002602808516256195,643
1.0,0.005737490799793255,644
1.0,0.003881297678220789,645
1.0,0.0015737516289747603,646
1.0,0.0036320831776124546,647
1.0,0.0033024340484136593,648
1.0,0.0030426155360155234,649
1.0,0.003319535453766261,650
1.0,0.0026407456760697574,651
1.0,0.005888510157083563,652
1.0,0.002650090361021673,653
1.0,0.0023668804622991595,654
1.0,0.003940945085881217,655
1.0,0.0022047918934306188,656
1.0,0.0022667848034278455,657
1.0,0.0039566832167855235,658
1.0,0.004155032830144965,659
1.0,0.006802318331710827,660
1.0,0.001987277725776433,661
1.0,0.003984680806075141,662
1.0,0.0016607452149951846,663
1.0,0.0015761547179253671,664
1.0,0.0034606397287289463,665
1.0,0.003967443608044198,666
1.0,0.0032834420821674965,667
1.0,0.00808762209347314,668
1.0,0.002333673819381789,669
1.0,0.0029582188376619826,670
1.0,0.006659799680036316,671
1.0,0.0025608008328162663,672
1.0,0.0027770370497888926,673
1.0,0.0030726315601601493,674
1.0,0.003380493150782326,675
1.0,0.0030768285285042453,676
1.0,0.0024059990611491307,677
1.0,0.0032531186612499963,678
1.0,0.00697049313272622,679
1.0,0.0038119951951513923,680
1.0,0.0018714541947335661,681
1.0,0.003912315453228529,682
1.0,0.0038917374130499555,683
