Outer_iter,MinDisToGoal,Outer_Success
194,0.06110047084520729,0.79
195,0.0516374908374705,0.79
196,0.04991183035042252,0.79
197,0.0697698195333862,0.79
198,0.06285753803039125,0.79
199,0.0597587516294451,0.79
200,0.043460384137990735,0.79
201,0.05200471282027623,0.79
202,0.042064996424945406,0.79
203,0.052192304940471626,0.79
204,0.048932454461610535,0.79
205,0.05700587493224478,0.79
206,0.062441808865435204,0.79
207,0.06422176024801404,0.79
208,0.0567988933817717,0.79
209,0.05771905562224699,0.79
210,0.04437247707449246,0.79
211,0.043170049738505044,0.79
212,0.04090544112975369,0.79
213,0.057268329392381905,0.79
214,0.06552032948397338,0.79
215,0.07235893386758777,0.79
216,0.05185525587422743,0.79
217,0.04762112624413924,0.79
218,0.04605768193704931,0.79
219,0.06649609506469276,0.79
220,0.03692488188611519,0.79
221,0.048883921198675725,0.81
222,0.054413721562732296,0.81
223,0.05715505954750255,0.81
224,0.06741120404539007,0.81
225,0.06930794235385865,0.81
226,0.054309583833967376,0.81
227,0.04739302248205238,0.81
228,0.0466570536980352,0.81
229,0.05896691831260827,0.81
230,0.06736133246992827,0.81
231,0.04975744628034293,0.81
232,0.0658367710780413,0.81
233,0.04512347081523436,0.81
234,0.0559204014728639,0.81
235,0.05980904126495075,0.81
236,0.06901139741651545,0.81
237,0.06447170205650815,0.81
238,0.057939530569282985,0.81
239,0.047682378028358584,0.81
240,0.0677724738712902,0.81
241,0.05167939301503992,0.81
242,0.05624767395630761,0.81
243,0.06895215588130259,0.81
244,0.05230704704905898,0.81
245,0.06426052030765518,0.81
246,0.07497962236677884,0.81
247,0.0699126708372169,0.81
248,0.056441981405664074,0.81
249,0.061161526942520146,0.81
250,0.0588202464437671,0.81
251,0.04431956189385991,0.81
252,0.05975089136943487,0.81
253,0.06042890241499413,0.81
254,0.06303518190574493,0.81
255,0.06983590767656737,0.81
256,0.059168225576879424,0.81
257,0.06136364000836415,0.81
258,0.056302873457615636,0.81
259,0.06466981062056965,0.81
260,0.0631223999036479,0.81
261,0.07211822856249504,0.81
262,0.06901685373808139,0.81
263,0.054463662338940795,0.81
264,0.06860582364186123,0.81
265,0.07982618694977923,0.81
266,0.059579345704378006,0.81
267,0.06274045643785202,0.81
268,0.05593858977427578,0.81
269,0.057833898767198556,0.81
270,0.05082257308165478,0.81
271,0.053675927551102544,0.81
272,0.06244172166518078,0.81
273,0.0485650905782848,0.81
274,0.059073387665821514,0.81
275,0.059164771265718896,0.81
276,0.04477816128517175,0.81
277,0.06311857189265192,0.81
278,0.07035008969291515,0.81
279,0.05634395200975234,0.81
280,0.05037991232159988,0.81
281,0.03474128510266664,0.81
282,0.05167617840520739,0.81
283,0.053093534959044265,0.81
284,0.04492276625878472,0.81
285,0.0461086116313655,0.81
286,0.06458060665688203,0.81
287,0.046604598575164344,0.81
288,0.0531598286810693,0.81
289,0.04304865357256569,0.81
290,0.05329630235905901,0.81
291,0.07347974393359645,0.81
292,0.0673211080844129,0.81
293,0.05329093414289707,0.81
294,0.06193188003858713,0.81
295,0.04876843684544765,0.81
296,0.04286334759241025,0.81
297,0.04264008262302574,0.81
298,0.050710781481001686,0.81
299,0.052561154461745085,0.81
300,0.060937613830798806,0.81
301,0.049834433305499484,0.81
302,0.0385643701581748,0.81
303,0.03958060207241804,0.81
304,0.052763060324223135,0.81
305,0.04466872091700726,0.81
306,0.0654865230728185,0.81
307,0.05247817850311502,0.81
308,0.06227253340431232,0.81
309,0.050490556238654644,0.81
310,0.07742804702732602,0.81
311,0.06287180318070194,0.81
312,0.05606114906686957,0.81
313,0.06353961015027919,0.81
314,0.062347517063606445,0.81
315,0.048616544023836514,0.81
316,0.0362837245636512,0.81
317,0.03537736952431648,0.81
318,0.04196332780466782,0.81
319,0.03526462759506699,0.81
320,0.05856428451445025,0.81
321,0.055925382980549054,0.81
322,0.049177435997162615,0.81
323,0.05525931970194482,0.81
324,0.04823071714792025,0.81
325,0.03309334731877313,0.81
326,0.05597946509712612,0.81
327,0.0655482555677001,0.81
328,0.07072656698801676,0.81
329,0.04674008398952108,0.81
330,0.03664770124081648,0.81
331,0.0674129319179433,0.81
332,0.05502642024319253,0.81
333,0.049912100093852475,0.81
334,0.03100961828182978,0.81
335,0.04425802790819649,0.84
336,0.046037251290478975,0.84
337,0.05311388119285992,0.84
338,0.04710624697029045,0.84
339,0.04433024058606027,0.84
340,0.032523993332391886,0.84
341,0.03955408903407652,0.84
342,0.05119263256288201,0.84
343,0.033939929716885885,0.84
344,0.041549476279656175,0.84
345,0.058596875362534856,0.84
346,0.055635021977358985,0.84
347,0.055111207010777354,0.84
348,0.04177309796781775,0.84
349,0.05575402856196694,0.84
350,0.03951871448730384,0.84
351,0.05386573430466671,0.84
352,0.04682065589057033,0.84
353,0.044676051245344725,0.84
354,0.0596111034256573,0.84
355,0.030774598887576762,0.84
356,0.05082967451515813,0.84
357,0.06481619199620281,0.84
358,0.05818692976637545,0.84
359,0.05414961180930094,0.84
360,0.04982284366380161,0.84
361,0.05748683485562694,0.84
362,0.05035090914758429,0.84
363,0.04917006701073807,0.84
364,0.0484713463386477,0.84
365,0.053487297773832675,0.84
366,0.05720614811849575,0.84
367,0.08140429163134615,0.84
368,0.06839889314788365,0.84
369,0.055497366261712706,0.84
370,0.05286212197441221,0.84
371,0.09541612106040112,0.84
372,0.11864411938861931,0.84
373,0.06729184906836741,0.84
374,0.06938342537832443,0.84
375,0.09981517669662107,0.84
376,0.06600316013936135,0.84
377,0.07831711009128857,0.84
378,0.07397006855037536,0.84
379,0.06435901901236657,0.84
380,0.06826048638363519,0.84
381,0.055725653285233163,0.84
382,0.057360295842025726,0.84
383,0.04422928604065945,0.84
384,0.05182847189753212,0.84
385,0.06438963356514352,0.84
386,0.0620093970775383,0.84
387,0.04079786047447297,0.84
388,0.05058348593312943,0.84
389,0.05880550942002527,0.84
390,0.055836920968394835,0.84
391,0.06690682925791952,0.84
392,0.0510738514925644,0.84
393,0.03539051155544487,0.84
394,0.047556112457084666,0.84
395,0.06072819946705026,0.84
396,0.05232533020035107,0.84
397,0.057166337961342586,0.84
398,0.06348311640289356,0.84
399,0.044813316753064415,0.84
400,0.07067514892322102,0.84
401,0.07935860370202218,0.84
402,0.0725127796553505,0.84
403,0.07857252193664199,0.84
404,0.06495675211951492,0.84
405,0.08429167233971273,0.84
406,0.082850910786289,0.84
407,0.0673025929155743,0.84
408,0.05694337694477037,0.84
409,0.07258610232789632,0.84
410,0.05174843623588624,0.84
411,0.06347483505812355,0.84
412,0.06813018114770475,0.84
413,0.06687542626810389,0.84
414,0.06910761147279526,0.84
415,0.049816405059069126,0.84
416,0.06637630838383018,0.84
417,0.07822133800982493,0.84
418,0.053409896199767715,0.84
419,0.06244811717272129,0.84
420,0.059303400490479836,0.84
421,0.06514404542391869,0.84
422,0.06390103976373611,0.84
423,0.0694180708645121,0.84
424,0.0851501799043151,0.84
425,0.08046188082493451,0.84
426,0.07050815623699265,0.84
427,0.04993440960160192,0.84
428,0.05778286085728647,0.85
429,0.08566532634425965,0.85
430,0.05748128214819955,0.85
431,0.05845652102313606,0.85
432,0.07164036362758795,0.85
433,0.09011448135729003,0.85
434,0.07117808804984462,0.85
435,0.07642703218488393,0.85
436,0.06456533801839462,0.85
437,0.04164512100345658,0.85
438,0.06637283053025161,0.85
439,0.0521617462095296,0.85
440,0.06100768758504069,0.85
441,0.045478226073243644,0.85
442,0.05746927616816772,0.85
443,0.03336833272425643,0.85
444,0.05427102778018395,0.85
445,0.06247319244760702,0.85
446,0.055740369608556585,0.85
447,0.052066801458626626,0.85
448,0.04313547553603615,0.85
449,0.057540036209678014,0.85
450,0.04059693305335969,0.85
451,0.044352401964996305,0.85
452,0.03693580513362133,0.85
453,0.05393287321472081,0.85
